hash_id,product_title,product_description,product_photo
7de64fd4ad48b97aa81f0250c25b899a,دوربین دیجیتال نیکون کولپیکس P7800,,"[11877, 1, 600, 600, ""jpg"", [3], []]"
2bc4cdc1b8653fb1a7c3213c0a9bf1bd,گوشی موبایل نوکیا  515 دو سیم کارت,,"[""5d79ccfb572fd254aa7fa0aec64842edc20d56b6_1656423451"", 1, 1800, 1800, ""jpg"", [3], []]"
7e2674f6f4343ce9f635b86d124851ce,گوشی موبایل نوکیا مدل 106,,"[68607, 1, 1280, 1280, ""jpg"", [3], []]"
b015f24e9c4eaa54104d9abcbc99b2d0,ذخیره‌ساز تحت شبکه کیونپ مدل TS-869 Pro,,"[114066, 1, 600, 600, ""jpg"", [3], []]"
3f13cf4ddf6fc50c0d39a1d5aeb57dd8,لپ تاپ ایسوس ویووبوک اس 550,,"[""ea7c7ef9c323cf82227f7931158a1259901c20f4_1672558821"", 1, 2500, 2500, ""jpg"", [3], []]"
43b2dd1c93748297cfbbea4d31247641,تبلت مارشال ام ای 704,,"[""0964518ba889b140f6431bfba23b75e333ecb986_1681638628"", 1, 2500, 2500, ""jpg"", [3], []]"
f2b6806d6ed60d2d87b0dd5ae62e6f20,تلویزیون ال سی دی ال جی مدل 32CS4800 سایز 32 اینچ,,"[123529, 1, 220, 180, ""jpg"", [3], []]"
087bc7552322045ad94868390dce5b37,گوشی موبایل هوآوی اسند P6,,"[157862, 1, 600, 600, ""jpg"", [3], []]"
6605cf6f932aa6510d637af51c820a6a,لپ تاپ ام اس آی CX41 i5,,"[""b8f8f7378de093f136a297721dd433f7ab3ce841_1674459828"", 1, 2500, 2500, ""jpg"", [3], []]"
e4db4fc1ef9ae443ced49d00f2192445,گوشی موبایل اچ تی سی وان دو سیم کارت 32GB,,"[104656, 1, 600, 600, ""jpg"", [3], []]"
fb25b181bed28630afa6c026a6ed31fe,گوشی موبایل اچ تی سی وان اس یو,,"[78307, 1, 600, 600, ""jpg"", [3], []]"
2bd9cae0be467d9523a8489230163366,لپ تاپ لنوو اسنشال جی 580,,"[""e865a5ac88421e9a76d4fc7182d5e4ecfc88decc_1674459491"", 1, 2500, 2500, ""jpg"", [3], []]"
6a52db09e45a58b3e50bcc6213785282,لپ تاپ ایسوس N43SM,,"[""44d8a6d4370d451883c7486dd994119bbec77eef_1672559105"", 1, 2500, 2500, ""jpg"", [3], []]"
805d94d14046509f82c7bdb1819c64af,گوشی موبایل سامسونگ گلکسی وین آی 8552 دو سیم کارت,,"[""69c98cd0b2554b95539b3aa7dab64ccc02805699_1656426766"", 1, 1800, 1800, ""jpg"", [3], []]"
b0baee9d279d34fa1dfd71aadb908c3f,گوشی موبایل اچ تی سی دیزایر 606 دبلیو,,"[81007, 1, 600, 600, ""jpg"", [3], []]"
afcb7a2f1c158286b48062cd885a9866,نوت بوک اچ پی ان وی ام 6-1201 ای ای,,"[""d06d2c97125924d3f0ec0fa1f7884a6d88201332_1672559267"", 1, 2500, 2500, ""jpg"", [3], []]"
ed1db771321105b3c0dbc70a661b9b10,لپ تاپ 13 اینچی ام اس آی مدل S30,,"[""b063598ba6885638d95ed23e44ef18dd45237887_1674459439"", 1, 2500, 2500, ""jpg"", [3], []]"
20c8b2aa5b567ae19224040bc52b36f1,تبلت اکستروم اکسپد 7 ای 01 پلاس,,"[""16e2eb1e0bdcaf321bb23a09f0b65ea473673dc1_1594189923"", 1, 2500, 2500, ""jpg"", [3], []]"
2bf0ccdbb4d3ebbcb990af74bd78c658,نوت بوک فوجیتسو لایف بوک AH-532,,"[""1e4b602989387bafce49e900419dde2346f70af0_1672559422"", 1, 2500, 2500, ""jpg"", [3], []]"
14faf969228fc18fcd4fcf59437b0c97,لپ تاپ لنوو اسنشال G500,,"[""3720cacb2ddbd84890a8be719ce1546eed706886_1674459362"", 1, 2500, 2500, ""jpg"", [3], []]"
652c208b21f13f6e995bfc1154a1a2e5,گوشی موبایل موتورولا موتو ایکس -  16 گیگابایت,پس از ماه‌ها انتظار بالاخره طی کنفرانسی رسمی، موتورولا از محصول جدید خود تحت عنوان Moto X رونمایی کرد. Moto X که نخستین محصول موتورولا پس خریداری این کمپانی توسط گوگل است در بدو ورود با استقبال و انتقاد کاربران مواجه شد. بسیاری آن را محصولی جنجالی خوانده و گروهی از کاربران نیز معتقدند گوگل موفق به برآورده کردن انتظاراتشان نشده است. به طور خاص، رونمایی از موتو ایکس کسی را شگفت زده نکرد چرا که از چند هفته قبل تمامی اطلاعات جالب توجه آن نظیر تصاویر ظاهری و اطلاعات سخت افزاری بر روی اینترنت منتشر شده بود. البته گوگل و موتورولا دیشب دست خالی نیز پا به مراسم رونمایی سوگلی جدیدشان نگذاشته بودند. در ادامه، به توضیح مشخصات فنی این گوشی خواهیم پرداخت.,"[""4021f612acc223173ec656476d7a69075f6a1b2f_1656425956"", 1, 1800, 1800, ""jpg"", [3], []]"
7e19999864bb17b5cf10e68e3c7e6276,تبلت سامسونگ گلکسی نت 8.0 ان 5110 - 16 گیگابایت,,"[""db629725ef36f582bbad42a353a25293702ef12a_1681638663"", 1, 2500, 2500, ""jpg"", [3], []]"
3c7f7c2dae5b4e1dd398cffb26391a58,گوشی موبایل سونی اکسپریا زد آلترا,,"[""7c81afe12eca114302f58bd36859c86819a0f9ca_1656425694"", 1, 1800, 1800, ""jpg"", [3], []]"
b20bd2a22c7f0aef29ab5a4cb1934f71,لپ تاپ سونی وایو SVE1413RC,,"[""cf5f6e2b5551ef775518317a6477021c169dda1d_1593936995"", 1, 2500, 2500, ""jpg"", [3], []]"
16f8e136ee5693823268874e58795216,سامسونگ اس سی ایکس 4655 اچ ان,"کیفیت مناسب ساخت، کارایی بالا، به همراه گوشی تلفن. می‌توان گفت که پرینتر SCX-4655HN از شرکت سامسونگ هر آنچه را که کاربر برای چاپ مد نظر قرار داده است در پکیجی قرار داده و در معرض فروش گذاشته است.  از مزیت‌های این پرینتر تقریبا نوک مدادی، سرعت بالاست جایی که به راحتی می‌تواند اسناد شما را خواه در تیراژ پایین یا خواه در تیراژ های نسبتا بالا به مانند 250 کپی و یا چاپ نماید. وجود سینی 250 برگی به همراه سیستم مکش خود کار اسناد برای اسکن نیز آن را به پرینتری دل خواه و خوش ساخت تبدیل نموده است. هم چنین کیفیت ساخت به کار رفته در آن به قدری مناسب است که اگر از نزدیک آن را ببینید از قیمتی که آن پرینتر دارد متعجب خواهید شد. از دیگر امکاناتی که در این پرینتر تعبیه شده می‌توان به وسیله گوشی تلفنی که این پرینتر دارد به راحتی می‌توانید مکالمه نیز داشته باشید و یا به نقطه دل خواه خود فکس بفرستید. تمامی این خصوصیات به همراه قابلیت شارژ این دستگاه آن را به انتخابی برای کاربر قرار داده که صرفا هیچ گونه احساس نیاز به خرید دستگاه مکمل دیگری نکند.
در آخر اگر برای خرید این پرینتر شک دارید و یا هنوز نمی دانید که چه پرینتری برای شما مناسب تر است پیشنهاد می کنیم که ویدیو چه پرینتری بخریم اختصاصی از تیم دی جی کالا را که در قسمت نقد و بررسی همین محصول نیز قرار دارد را مشاهده نمایید.","[11963, 1, 600, 600, ""jpg"", [3], []]"
9c42d4338e4e653d3ad3f12340edf005,لپ تاپ فوجیتسو لایف بوک AH532,,"[""98eece4a8d04e8f8ab1f2ac79c07defe0d15f5b6_1672559630"", 1, 2500, 2500, ""jpg"", [3], []]"
df155694b52c187021971ad5e3123819,گوشی موبایل پرستیژیو مالتی فون 5300 دو سیم کارت,,"[""1f0968cd83ca1467bf86ef6ab6982ae526feca1b_1656425338"", 1, 1800, 1800, ""jpg"", [3], []]"
b937958e1e97402d2dfc7002ad0552e4,گوشی موبایل پرستیژیو مالتی فون 4322 دو سیم کارت,,"[83116, 1, 180, 220, ""jpg"", [3], []]"
386a7f403925290ad57578b781db32c1,گوشی موبایل پرستیژیو مالتی فون 5430,,"[""47a169db64c6bb43c15af950c56fc7c3658a4c48_1656425092"", 1, 1800, 1800, ""jpg"", [3], []]"
2190834cf569ffab46854f84b2124104,تبلت مرکوری ام تب استریک,,"[""4e6d47486a1800839e092fcbe8c9aa47c75da5e5_1681638669"", 1, 2500, 2500, ""jpg"", [3], []]"
7d5c5d752a36bf2c89c4e8a2467aad13,تبلت انرژی سیستم آی 8 دوال - 16 گیگابایت,,"[""08af3e9dbfe86a5ba6a7cf0e30e15437d61b1553_1681638676"", 1, 2500, 2500, ""jpg"", [3], []]"
421b9ff13e012545c871fff7824cd12a,نوت بوک فوجیتسو لایف بوک AH-552,,"[72841, 1, 600, 600, ""jpg"", [3], []]"
e81f1e4fe5b85be7a6619d0b33427e01,لپ تاپ لنوو آیدیاپد Z500,,"[""1f6f7ae7e9e68d4f7637eeeb42657cfe76007a92_1674459026"", 1, 2500, 2500, ""jpg"", [3], []]"
3791226cb3fcb9a6710e1ead55571d86,لپ تاپ سونی وایو سری T - مدل SVT13134CXS,,"[""65960db3ee3461c38d5f18fdd6ccb51942018d1d_1674458477"", 1, 2500, 2500, ""jpg"", [3], []]"
ac6d3309a61190ccce91186c045cc6dc,لپ تاپ ایسوس N550JV,,"[""3ce6f5daee6a294280b7f87e83f61198b8265d6c_1672560096"", 1, 2500, 2500, ""jpg"", [3], []]"
e9c8064bc8dac39bed69dd1d0158c1cd,لپ تاپ لنوو آیدیاپد Z400,,"[""4f8ca60883304fb28b7295351ebd074da5551d84_1672560244"", 1, 2500, 2500, ""jpg"", [3], []]"
8dbdbf0cedc89e9a82967a7d983c11ca,لپ تاپ ایسر اسپایر R7-571G,,"[""1bc713fac01b7d175f54530104aeb833c170718b_1674458421"", 1, 2500, 2500, ""jpg"", [3], []]"
edd47ba7fa1bbff38973841c9cd0733c,تبلت لنوو آیدیا پد آ 1000 - 16 گیگابایت,,"[""4141a80ce93349ef320014f4fc6cb3a1d72c8a9d_1681638755"", 1, 2500, 2500, ""jpg"", [3], []]"
0f0e13216262f4a201bec128044dd30f,تبلت جی اس پد جی اس پی-ایکس 7 اچ دی,,"[59373, 1, 600, 600, ""jpg"", [3], []]"
0c3dd1f58f7ef11b0eb09971760dfdbd,دوربین عکاسی سونی NEX-5TL,,"[107969, 1, 600, 600, ""jpg"", [3], []]"
2c75cf2681788adaca63aa95ae028b22,دوربین دیجیتال فوجی فیلم XM1,,"[121402, 1, 600, 600, ""jpg"", [3], []]"
b4572f47b7c69e27b8e46646d9579e67,لپ تاپ ایسوس X550,,"[69501, 1, 600, 600, ""jpg"", [3], []]"
6f04f0d75f6870858bae14ac0b6d9f73,لپ تاپ دل وسترو 2521,,"[""de681bfb2dfc999ebf526923dba13e77ffed0770_1674456888"", 1, 2500, 2500, ""jpg"", [3], []]"
5ddfed3d0746748d8c4add3547a80ac5,دوربین دیجیتال موبایلی سایبرشات DSC-QX10,این که امروزه به سرعت از تعداد طرفداران دوربین‌های دیجیتال کامپکت سطح پایین کاسته می‌شود و بر طرفداران عکاسی با گوشی‌های هوشمند افزوده می‌گردد، یک واقعیت انکار ناپذیر است. این که تولید کنندگان دوربین‌های دیجیتال کامپکت باید کاملا به هوش باشند و تلاش کنند با خلاقیت و نوآوری، از فروپاشی بیزینس خود جلوگیری کنند هم یک واقعیت است. یکی از بهترین خلاقیت‌ها، می‌تواند رفتن با آغوش باز به سوی دیوایس های هوشمند باشد. کاری که سامسونگ به عنوان تولید کننده‌ی همزمان گوشی‌های هوشمند و دوربین‌های دیجیتال تا به حال انجام داده و بعضی دوربین‌های خود را به سیستم عامل اندروید مجهز نموده است. نمی‌گوییم که خیلی فکر خوبی بوده، ولی به هر صورت تلاشی قابل تقدیر است. سونی هم در این دست و پا زدن‌های فراوان، دو محصول به نام‌های QX10 و QX100 را به بازار عرضه کرده است. دوربین‌هایی که به دیوایس هوشمند وصل می‌شوند! حال، با عرضه جهانی این گجت، میزبان آن در دیجی کالا بودیم و به بررسی آن پرداختیم. پس با ما در نقد و بررسی QX10 همراه شوید.,"[154351, 1, 1280, 1280, ""jpg"", [3], []]"
4ae61b10179243bbbd49128329ddc145,دوربین دیجیتال موبایلی سونی سایبرشات DSC-QX100,,"[108478, 1, 1280, 1280, ""jpg"", [3], []]"
abb451a12cf1a9d93292e81f0d4fdd7a,گوشی موبایل سامسونگ گلکسی نوت 3 ان 900 - 32 گیگابایت,,"[""8fa64bf57429655cff3c347964c60fc0152b12ca_1656424064"", 1, 1800, 1800, ""jpg"", [3], []]"
178930ab96f41d43179e4d2d1a3a16e7,گوشی موبایل سونی اکسپریا زد وان - C6902,,"[""51ff64f0270aba4f06e248d24a88358d2939c444_1656423782"", 1, 1800, 1800, ""jpg"", [3], []]"
4e316bf7cad703ffd97bd72c174b72c6,تبلت سامسونگ Galaxy Note 10.1 2014 Edition 3G - ظرفیت 16 گیگابایت,,"[""ed04a230b321532f1612adf72a9728491465c82a_1681912186"", 1, 2500, 2500, ""jpg"", [3], []]"
cea3fc0955025479d7427ce6d368892a,لپ تاپ لنوو اسنشال G500,,"[""77d76d32b39ccfd3bac4a4d956fde8cb6eed6e84_1674543753"", 1, 2500, 2500, ""jpg"", [3], []]"
c99e757a469e0631c1a61e97949885f1,تلویزیون ال ای دی سامسونگ مدل 65F8880 سایز 65 اینچ,,"[112021, 1, 600, 600, ""jpg"", [3], []]"
753a043674f0193523abc1bbce678686,گوشی موبایل سامسونگ آی 9295 گلکسی اس 4 اکتیو,,"[""9a83a85b8ee5647ee487a5e5eb1d9ae846cfe93f_1656421452"", 1, 1800, 1800, ""jpg"", [3], []]"
50f9999b2ee27e222c5513e945e9ea9c,لپ تاپ 15 اینچی ام اس آی مدل CR61,,"[""016a584dd180c170a6b25aae3557a1dc18c49ed6_1674543894"", 1, 2500, 2500, ""jpg"", [3], []]"
543378fb36a83810ded2d725f2b6c883,گوشی موبایل نوکیا 107 دو سیم کارت,,"[""55460f7c1efb26cd4c3aed6a26f4d7435168e117_1656421083"", 1, 1800, 1800, ""jpg"", [3], []]"
52d70570d42ad2926163bf9a538f110c,لپ تاپ ایسر تراول میت TMP253-M-32344G50Mnks,,"[11596, 1, 600, 600, ""jpg"", [3], []]"
70c549b28626adf8c0d6349053a844af,گوشی موبایل سامسونگ چت 333,,"[122088, 1, 600, 600, ""jpg"", [3], []]"
3029352d500acce2c1d5b2c6575c5718,تبلت لنوو مدل IdeaTab A3000 Dual SIM 3G - ظرفیت 16 گیگابایت,,"[""7f0b373350a97d519ca9ab2ae950355885ea504d_1682323880"", 1, 2500, 2500, ""jpg"", [3], []]"
7183145a2a3e0ce2b68cd3735186b1d5,گوشی موبایل اچ تی سی دیزایر 601,,"[""dc2a34578e6fd6a6d8f58e4be4edbea4f4069e06_1656420478"", 1, 1800, 1800, ""jpg"", [3], []]"
15fa1fad1fc582dd65403f6f950b1e21,لپ تاپ ایسوس ویووبوک S550,,"[""676215c0a62f4fc9dc96c8b6738d8ee521103593_1672579139"", 1, 2500, 2500, ""jpg"", [3], []]"
dbdc69ea6ccbdea0ca2d796e1af24ebf,لپ تاپ لنوو اسنشال G585,,"[""7503a21f8374acabdc8a2d12d06953ae2db5189f_1674543985"", 1, 2500, 2500, ""jpg"", [3], []]"
f3e368d04ec3f765654dda0f3bb27552,گوشی موبایل اچ تی سی دیزایر 300,,"[""a4468d0840e7d5921b656c150f490b133c8ef9bf_1656419824"", 1, 1800, 1800, ""jpg"", [3], []]"
cc40d06ff0a16a793d066dbfa2917bab,لپ تاپ سونی وایو فیت 15E,,"[""a9af60c94d3dbd5a3a32926afd03abe647acbeb5_1674544095"", 1, 2500, 2500, ""jpg"", [3], []]"
7303a103c93fea0445384d6ff3f3d1b9,لپ تاپ 15 اینچی سونی مدل وایو فیت 15E SVF15213CX,,"[""8412f2a8e60e0e10d09c6b649d68c844cd43f640_1674544126"", 1, 2500, 2500, ""jpg"", [3], []]"
99ef8a644d84701c79bad8f4c3a7b4d7,لپ تاپ سونی وایو SVE1513Q1EB,,"[154967, 1, 600, 600, ""jpg"", [3], []]"
d3b8cf8b9c797942fe68565e4ed2d8c3,لپ تاپ سونی وایو SVE1513H1E,,"[""d9d5b7fb146157f72bde32aaac831dbe4121418d_1672579206"", 1, 2500, 2500, ""jpg"", [3], []]"
4a6762703f33302e6d1e65db02155a47,لپ تاپ سونی وایو سری T - مدل SVT13132PXS,,"[""3f7b743febc7aac096ae6a9fc57505f06d72f5d9_1674544148"", 1, 2500, 2500, ""jpg"", [3], []]"
83d3d4b6c9579515e1679aca8cbc8033,دوربین دیجیتال الیمپوس مدل OM-D E-M1,,"[105353, 1, 600, 600, ""jpg"", [3], []]"
fe50ae64d08d4f8245aaabc55d1baf79,تبلت ایسوس فون پد جدید- 8 گیگابایت,,"[140781, 1, 600, 600, ""jpg"", [3], []]"
b983273d87ce44aec57595123cee4c62,لپ تاپ لنوو اسنشال B590,,"[""249e302daeb340c55a9ad927b30825a9c979e3fd_1672579250"", 1, 2500, 2500, ""jpg"", [3], []]"
793d8e745d2b346c4ddc27a534083243,گوشی موبایل اپل آیفون 5 سی - 16 گیگابایت,,"[120106, 1, 1280, 1280, ""jpg"", [3], []]"
b32d54edfbef54504db682d7d6d5be8d,گوشی موبایل اپل آیفون 5 سی - 32 گیگابایت,,"[136672, 1, 1280, 1280, ""jpg"", [3], []]"
d6c2e7c74cad027b49b4369a0548ddfb,گوشی موبایل اپل مدل iPhone 5s - ظرفیت 16 گیگابایت,,"[140345, 1, 1280, 1280, ""jpg"", [3], []]"
998f28b5baa9b34f23eaf2e08ed2d63c,گوشی موبایل اپل آیفون 5 اس - 32 گیگابایت,,"[137441, 1, 1280, 1280, ""jpg"", [3], []]"
1294afe6156ef3b577821cd2c97769bf,گوشی موبایل اپل آیفون 5 اس - 64 گیگابایت,,"[102720, 1, 1280, 1280, ""jpg"", [3], []]"
c69dc1d8a3a3b79d0de6fbedb4cb80a7,لپ تاپ ایسر اسپایر E1-531G,,"[""cf00feb3c8eb2948958db02818dddf72a73e849f_1674544205"", 1, 2500, 2500, ""jpg"", [3], []]"
435d43e52666cd74203c69c2bfe2caa7,لپ تاپ فوجیتسو لایف بوک SH-531,,"[137704, 1, 800, 600, ""jpg"", [3], []]"
0de109fef33cf60a1961608c8befd161,قاب محافظ شیشه ای موشی آی گلیز برای آیپاد تاچ نسل چهارم,,"[72520, 1, 220, 180, ""jpg"", [3], []]"
f4b31bee138ff5f7b84ce1575a738f95,کاور کتابی چرمی برای گوشی سامسونگ گلکسی اس 3,,"[59469, 1, 600, 600, ""jpg"", [3], []]"
da4b17317583999c7fc8ba29cfd48b8b,تبلت سامسونگ گلکسی تب 3 - 10.1 - 16 گیگابایتی,,"[""9f9814d5f1eb33d49cd09cd35d91afb2de125d2d_1682324048"", 1, 2500, 2500, ""jpg"", [3], []]"
6f3ee5b43d930a54d31a59930b071adc,فیلم سینمایی زن ها شگفت انگیزند,,"[146476, 1, 600, 600, ""jpg"", [3], []]"
f57a221f4a392b9265d14c4835bc2544,تبلت ایکس ویژن ایکس ال 10 - 700 جی,,"[14766, 1, 600, 600, ""jpg"", [3], []]"
7212a6567c8a6c513f33b858d868ff80,لپ تاپ لنوو تینک X230,,"[""474fb352b6a2ec145538dd4637761d5ba4d98769_1672581101"", 1, 2500, 2500, ""jpg"", [3], []]"
9a32ef65c42085537062753ec435750f,لپ تاپ لنوو آیدیاپد Y500,,"[""60103666de7de7440ac71dc76a6193208884bac1_1674545068"", 1, 2500, 2500, ""jpg"", [3], []]"
1da38e9fc1f765ffa964a0ab64c8d8fe,لپ تاپ لنوو آیدیاپد یوگا 11S,,"[70142, 1, 800, 600, ""jpg"", [3], []]"
0c383e8deecbd58d5cbdfd324132b91f,لپ تاپ ایسر اسپایر V3-772G,,"[""9c47df9fa2f983a10e59fb810a381316f0b1249d_1674545136"", 1, 2500, 2500, ""jpg"", [3], []]"
